postcode,distance
1052BJ,1835.236678
1052BK,1877.783855
1052BL,1924.14644
1052BM,1834.503647
1052BN,1858.74683
1052BP,1926.223869
1052BR,1737.172015
1052BS,1738.429426
1052BT,1740.424773
1052BV,1744.506922
1052BW,1806.378099
1052BX,1807.105485
1052BZ,1808.517642
1052CA,1809.928797
1052CB,1812.233758
1052CC,1815.551993
1052CE,1988.869963
1052CG,1943.395975
1052CH,1904.066573
1052CJ,1879.143615
1052CK,1842.078583
1052CL,1832.654749
1052CM,1823.359113
1052CN,1719.63138
1052CP,1647.458555
1052CR,1433.06186
1052CS,1380.263274
1052CT,1358.534009
1052CV,1336.399353
1052CW,1321.224016
1052CX,1294.595789
1052CZ,1277.472059
1052DA,1749.693721
1052DC,1901.268232
1052DD,1850.690374
1052DE,1859.344937
1052DG,1863.983673
1052EA,1262.995026
1052EB,1251.094667
1052EC,1217.660588
1052ED,1196.207186
1052EE,1176.824165
1052EG,1171.606644
1052EH,1163.116372
1052EJ,1151.522438
1052EL,1717.053161
1052EM,1693.391979
1052EN,1663.924015
1052EP,1758.187407
1052ER,1672.44745
1052ES,1656.426296
1052ET,1721.355488
1052EV,1661.533697
1052EW,1669.643693
1052EX,1678.231234
1052EZ,1693.972705
1052GA,1717.186766
1052GB,1679.59721
1052GC,1684.590253
1052GD,1690.231228
1052GE,1695.030301
1052GG,1712.667356
1052GH,1724.068939
1052GJ,1734.324723
1052GK,1689.641101
1052GL,1683.984097
1052GM,1683.308912
1052GN,1679.267734
1052GP,1708.788126
1052GR,1613.721025
1052GS,1629.909403
1052GT,1660.206205
1052GV,1640.542623
1052GW,1651.213552
1052GX,1667.570586
1052HA,1553.720737
1052HB,1606.074925
1052HC,1559.905702
1052HD,1603.283094
1052HE,1634.498663
1052HG,1491.425276
1052HH,1470.085294
1052HJ,1453.840645
1052HK,1431.613872
1052HL,1406.851443
1052HM,1383.61851
1052HN,1333.609327
1052HP,1335.819224
1052HR,1315.558657
1052HS,1315.475495
1052HT,1558.500425
1052HV,1521.546484
1052HW,1494.581963
1052HX,1468.36487
1052HZ,1441.756771
1052JA,1427.95625
1052JB,1417.823199
1052JC,1408.339906
1052JD,1378.947408
1052JE,1369.703182
1052JG,1354.423051
1052JH,1352.576677
1052JJ,1347.974166
1052JK,1410.741498
1052JL,1470.150278
1052JM,1446.227043
1052JN,1421.7667
1052JP,1404.329655
1052JR,1387.645515
1052JS,1367.119292
1052JT,1326.624144
1052JV,1310.10255
1052JW,1295.015477
1052JX,1269.687397
1052JZ,1261.09895
1052KA,1437.671462
1052KB,1413.752733
1052KC,1361.913054
1052KD,1318.429252
1052KE,1310.769621
1052KG,1295.657429
1052KH,1282.589146
1052KJ,1273.750641
1052KK,1330.361922
1052KL,1371.875737
1052KM,1396.181336
1052KN,1489.890157
1052KP,1340.583819
1052KR,1402.800249
1052KS,1465.826247
1052KT,1516.624053
1052KV,1338.070978
1052KW,1349.988556
1052KX,1412.581079
1052LA,1254.038378
1052LB,1415.053588
1052LC,1269.335777
1052LD,1321.502398
1052LE,1437.657565
1052LG,1519.02367
1052LH,1548.116016
1052LJ,1296.676751
1052LK,1398.712783
1052LL,1300.120643
1052LM,1369.017901
1052LN,1280.395653
1052LP,1201.082921
1052LR,1211.159566
1052LS,1239.114037
1052LT,1283.74576
1052LV,1301.458646
1052LW,1366.555706
1052LX,1406.703955
1052MA,1514.427751
1052MZ,1274.054504
1052NA,1298.704605
1052NB,1330.65308
1052NC,1152.452641
1052ND,1176.835807
1052NE,1255.703542
1052NG,1277.862143
1052NH,1344.843143
1052NJ,1373.302997
1052NK,1403.456387
1052NL,1484.0049
1052NM,1529.026544
1052NN,1554.227188
1052NP,1584.107945
1052RH,1558.572722
1052RJ,1582.674332
1052RK,1589.999466
1052RL,1597.021637
1052RN,1554.010148
1052RP,1522.647438
1052RR,1532.862195
1052RS,1437.08708
1052RT,1531.432898
1052RV,1509.209697
1052RW,1483.282352
1052RZ,1359.869928
1052SB,1380.629557
1052SC,1419.216937
1052SE,1202.849145
1052SG,1197.823705
1052SH,1193.500153
1052SJ,1250.837153
1052SL,1450.591649
1052SM,1445.677504
1052SN,1441.837755
1052SP,1434.289781
1052SR,1431.172496
1052ST,1428.613977
1052SV,1426.00122
1052SW,1424.419272
1052SX,1423.554193
1052TB,1405.539006
1052TC,1400.428004
1052TD,1394.544946
1052TJ,1428.034925
1052TK,1422.278437
1052TL,1416.172267
1052TM,1406.577617
1052TN,1403.534406
1052TP,1400.087244
1052TR,1397.234802
1052TS,1395.216432
1052TT,1393.521258
1052TV,1604.735178
1052TW,1593.244335
1052TX,1579.385561
1052TZ,1561.967347
1052VA,1546.426253
1052VB,1519.320007
1052VC,1505.57326
1052VD,1495.304694
1052VE,1484.752884
1052VG,1609.710285
1052VH,1597.131871
1052VJ,1556.437869
1052VK,1530.572748
1052VL,1531.238627
1052VM,1605.769692
1052VN,1584.467136
1052VP,1558.202375
1052VR,1547.461456
1052VS,1533.814687
1052VT,1515.354331
1052VV,1497.548436
1052VW,1471.872269
1052VX,1454.852914
1052VZ,1444.341851
1052WB,1385.445264
1052WC,1378.209138
1052WD,1470.817019
1052WE,1469.913183
1052WG,1528.466493
1052WH,1467.021233
1052WJ,1528.425084
1052WK,1468.403223
1052WL,1526.206657
1052WN,1484.350901
1052WP,1536.501687
1052WR,1484.701333
1052WS,1528.621014
1052WT,1471.885694
1052XA,1612.141399
1052XB,1600.084237
1052XC,1576.484323
1052XD,1564.007457
1052XE,1547.243604
1052XG,1529.747009
1052XH,1514.492642
1052XJ,1495.2926
1052XK,1481.047421
1052XL,1471.143682
1052XM,1460.874649
1052XN,1470.908405
1052XP,1528.612762
1052XR,1626.611547
1052XS,1636.093689
1052XT,1630.968127
1052XW,1649.975127
1052XX,1652.266054
1052XZ,1591.048418
1053AA,1149.233341
1053AB,1256.860867
1053AC,1279.101655
1053AD,1353.291133
1053AE,1379.309544
1053AG,1464.703136
1053AH,1517.139372
1053AJ,1562.126937
1053AK,1590.089517
1053AL,1513.716734
1053AM,1488.56666
1053AN,1468.509798
1053AP,1528.9966
1053AR,1481.775321
1053AS,1431.073687
1053AT,1457.807388
1053AV,1575.074654
1053AW,1649.811317
1053AX,1723.186063
1053AZ,1763.391858
1053BA,1571.111036
1053BB,1691.516062
1053BC,1620.222006
1053BD,1646.007203
1053BE,1484.759121
1053BG,1568.06466
1053BH,1623.549151
1053BJ,1716.133461
1053BK,1807.081771
1053BL,1471.948972
1053BM,1543.445024
1053BN,1601.551228
1053BP,1678.600143
1053BR,1720.37999
1053BS,1773.167739
1053BT,1759.608514
1053BV,1508.599948
1053BW,1492.148849
1053BX,1463.627255
1053BZ,1450.386212
1053CC,1426.485736
1053CD,1382.511596
1053CE,1503.05047
1053CG,1468.238135
1053CH,1435.256317
1053CK,1413.274529
1053CL,1487.409512
1053CM,1541.955775
1053CN,1624.793794
1053CP,1680.256708
1053CR,1742.559778
1053CS,1850.862419
1053CT,1498.198623
1053CV,1549.181848
1053CW,1608.082339
1053CX,1672.206003
1053CZ,1759.227437
1053DA,1830.582584
1053DB,873.6094819
1053DC,917.3286267
1053DD,973.3951386
1053DE,1074.328279
1053DG,1137.955895
1053DH,1165.093524
1053DJ,1256.955914
1053DK,1296.821855
1053DL,1342.894157
1053DM,1349.933308
1053DN,1387.488999
1053DP,1448.886818
1053DR,1496.813574
1053DS,1540.582267
1053DT,891.4048405
1053DV,922.1479601
1053DW,970.3981772
1053DX,984.9003813
1053DZ,1067.622013
1053EA,1092.445896
1053EB,1146.822357
1053EC,1175.914887
1053ED,1253.560295
1053EE,1284.381265
1053EG,1330.60133
1053EH,1371.087486
1053EJ,1397.532826
1053EK,1415.656355
1053EL,1473.158117
1053EM,1518.571794
1053EN,1552.878698
1053EP,1600.859326
1053ER,1641.726691
1053ES,1702.595549
1053ET,1742.776489
1053EV,1810.777724
1053EW,1850.827061
1053EX,1903.642259
1053GA,1614.813013
1053GB,1657.532055
1053GC,1698.052238
1053GD,1742.159493
1053GE,1806.100846
1053GG,1841.947706
1053GH,1875.514096
1053GJ,1906.106562
1053GK,1772.365264
1053GM,1745.863767
1053GN,1734.888694
1053GP,1801.676098
1053GR,1785.069755
1053GS,1769.837058
1053GT,1763.830036
1053GV,1618.50633
1053GW,1603.476791
1053GX,1671.57177
1053HA,845.419579
1053HB,912.2592525
1053HC,1010.096147
1053HD,1034.049816
1053HE,1111.02894
1053HG,831.3343362
1053HH,856.6597587
1053HJ,907.1672271
1053HK,932.3512071
1053HL,1026.794206
1053HM,1111.1363
1053HN,1205.282553
1053HP,1237.073254
1053HR,1290.813244
1053HS,1329.389714
1053HT,1373.700094
1053HV,1384.551574
1053HW,1486.879644
1053JB,1625.32343
1053JC,1641.67215
1053JD,1676.69589
1053JE,1711.677073
1053JG,1799.056263
1053JH,1839.478173
1053JJ,1925.957315
1053JK,1970.907015
1053JL,2016.277861
1053JM,2059.789843
1053JN,1217.383096
1053JP,1241.899033
1053JR,1301.480026
1053JS,1337.036698
1053JZ,1497.663824
1053KA,1684.960815
1053KB,1684.960815
1053KC,1768.094001
1053KD,1788.671553
1053KE,1839.963525
1053KG,1928.701046
1053KH,1977.257795
1053KJ,2024.102932
1053KK,1282.337372
1053KL,1268.479512
1053KM,1237.715275
1053KN,1168.865285
1053KP,1140.393205
1053KR,1077.15297
1053KS,1062.3068
1053KT,1042.681441
1053KV,1312.290864
1053KW,1284.290867
1053KX,1259.772922
1053KZ,1201.37721
1053LA,1175.616267
1053LB,1160.090093
1053LC,1147.00678
1053LD,1113.054261
1053LE,1098.553025
1053LG,1077.115277
1053LH,1335.159879
1053LJ,1340.108106
1053LK,1096.510683
1053LL,1063.817697
1053LM,1016.099496
1053LN,980.3690978
1053LP,963.203577
1053LR,943.9323931
1053LS,921.930672
1053LT,888.3252313
1053LV,838.0567233
1053LW,823.5095579
1053LX,814.2949069
1053LZ,803.6654248
1053MA,1467.704005
1053MB,1453.620433
1053MC,1483.469836
1053MH,1355.336924
1053MJ,838.0288313
1053MK,900.5459717
1053ML,1010.458613
1053MN,1089.918594
1053MP,1192.96778
1053MR,1219.560228
1053MS,1285.382723
1053MT,1322.055114
1053MV,1359.787566
1053MX,1455.769416
1053MZ,1503.768553
1053NC,1624.721333
1053ND,1646.348851
1053NE,1703.121204
1053NG,1774.739631
1053NH,1811.365756
1053NJ,1866.861947
1053NK,1940.416936
1053NL,1990.871207
1053NM,2033.549873
1053NN,2063.731022
1053NP,2106.730205
1053NT,1888.603856
1053NV,1877.031895
1053NX,1910.376508
1053NZ,1896.010212
1053PA,1334.617655
1053PB,1432.964126
1053PC,1429.48213
1053PD,1508.322937
1053PE,1592.690974
1053PG,1691.930976
1053PH,1737.550159
1053PK,1809.002531
1053PL,1856.545209
1053PM,1938.773597
1053PN,1992.832304
1053PP,1305.385458
1053PR,1337.658118
1053PS,1365.018808
1053PT,1396.098976
1053PV,1470.028776
1053PW,1524.702466
1053PX,1614.037097
1053PZ,1680.388768
1053RA,1723.801439
1053RB,1737.585191
1053RC,1769.765111
1053RD,1818.611708
1053RE,1858.215378
1053RG,1929.133828
1053RH,1970.880617
1053RJ,1575.717298
1053RL,1524.361003
1053RM,1618.03977
1053RN,1595.8741
1053RP,1576.547661
1053RS,1321.908844
1053RT,1295.409246
1053RV,1263.458053
1053RW,1314.730113
1053RX,1285.589881
1053RZ,1267.564774
1053SB,1802.46828
1053SC,1902.156584
1053SE,1970.586657
1053SG,2040.975033
1053SH,2100.025758
1053SJ,1499.926804
1053SK,1554.117783
1053SL,1595.199669
1053SM,1616.61061
1053SN,1672.746534
1053SP,1728.118501
1053SR,1501.815485
1053ST,1574.82796
1053SV,1645.004722
1053SW,1544.079316
1053SX,1558.11757
1053SZ,1606.147458
1053TA,1516.500637
1053TB,1574.981562
1053TC,1635.295435
1053TD,1696.295522
1053TE,1509.380773
1053TG,1582.909618
1053TH,1614.606595
1053TJ,1675.506672
1053TM,1564.338709
1053TN,1612.114845
1053TP,1668.633639
1053TR,1458.440663
1053TS,1423.643667
1053TT,1402.713927
1053TV,1465.33098
1053TW,1439.864099
1053TX,1423.766312
1053TZ,1256.45575
1053VA,1378.223168
1053VB,1308.699802
1053VC,1423.993928
1053VD,1399.645097
1053VE,1370.837516
1053VG,1351.193613
1053VH,1245.67753
1053VJ,1207.919034
1053VK,1166.976057
1053VL,1151.97655
1053VM,1134.142134
1053VN,1263.094556
1053VP,1311.332448
1053VR,1222.079291
1053VS,1215.317746
1053VT,1211.545372
1053VV,1209.952805
1053VW,1200.163712
1053VX,1202.069334
1053WB,1628.383366
1053WC,1346.121189
1053WD,1373.802268
1053WE,1406.859121
1053WG,1184.586837
1053WH,1174.306024
1053WJ,1149.700077
1053WK,1128.995659
1053WL,1236.438678
1053WN,1221.363956
1053WP,1192.788372
1053WR,1078.965429
1053WS,1055.399048
1053WT,1027.670493
1053WV,1013.723793
1053WX,974.0098482
1053WZ,958.0951856
1053XA,931.3983299
1053XB,1128.644622
1053XC,1104.349158
1053XD,1063.058249
1053XE,1036.745707
1053XG,1022.891117
1053XH,1014.973678
1053XJ,990.1318321
1053XL,1694.299922
1053XP,1008.012732
1053XR,1024.692185
1053XS,1085.759902
1053XT,1157.978858
1053XV,1183.960933
1053XW,1034.665718
1053XX,1109.38753
1053XZ,1123.0803
1053ZA,1066.153006
1053ZB,1143.320887
1053ZC,1084.674736
1053ZD,1019.025061
1053ZE,992.555057
1053ZG,973.8144914
1053ZH,956.199375
1053ZJ,913.0362663
1053ZK,897.696528
1053ZL,882.0738921
1053ZM,865.2220324
1053ZN,1030.137035
1053ZP,980.9447714
1053ZR,931.2734241
1053ZS,913.3690599
1053ZT,892.4525121
1053ZV,1084.4219
1053ZW,1132.01321
1053ZX,1114.384941
1053ZZ,1107.587228
1054AA,769.0787442
1054AB,728.786056
1054AC,715.889961
1054AD,739.2175412
1054AE,762.6928388
1054AG,1127.329556
1054AH,902.8196674
1054AJ,936.9029473
1054AK,911.7437259
1054AL,763.9246907
1054AM,803.8764157
1054AN,878.1882938
1054AP,958.1272449
1054AR,794.8207242
1054AS,859.1195783
1054AT,897.8187885
1054AV,962.5618141
1054AW,817.6740634
1054AX,840.501973
1054AZ,743.3810857
1054BA,788.495749
1054BB,846.7468897
1054BC,885.959334
1054BD,935.148701
1054BE,970.9466222
1054BG,749.8126925
1054BH,795.2667561
1054BJ,846.3000114
1054BK,883.150241
1054BL,939.160766
1054BM,976.3430127
1054BN,1009.306234
1054BP,999.8352028
1054BR,1049.169083
1054BS,995.7214116
1054BT,995.3161481
1054BV,1010.744223
1054BW,1031.21109
1054BX,1032.188158
1054BZ,1034.905678
1054CA,757.577529
1054CB,804.423639
1054CC,844.1676501
1054CD,880.0910612
1054CE,954.7511817
1054CG,1073.659463
1054CH,746.06394
1054CJ,780.4619862
1054CK,838.8611684
1054CL,879.7841658
1054CM,943.225846
1054CN,1079.876237
1054CP,1118.478422
1054CR,1120.270166
1054CS,1133.764492
1054CT,1151.001967
1054CV,1153.614596
1054CW,1155.472359
1054CX,824.7609291
1054CZ,905.7618019
1054DA,945.064734
1054DB,972.7914957
1054DC,1055.195132
1054DD,1088.89287
1054DE,819.0968369
1054DG,790.1122125
1054DH,794.0586436
1054DJ,953.7503869
1054DK,1058.897491
1054DL,1093.088143
1054DM,1208.958272
1054DN,1279.377523
1054DP,1329.741049
1054DR,1385.210198
1054DS,1449.363151
1054DT,1484.972971
1054DV,1523.952281
1054DW,1609.073874
1054DX,1685.940047
1054DZ,1782.329548
1054EA,1915.164856
1054EB,1959.627707
1054EC,2028.938983
1054ED,2067.320664
1054EE,2098.404328
1054EG,1325.54325
1054EH,1556.080311
1054EJ,1632.45275
1054EK,1687.509616
1054EL,1778.24716
1054EM,1914.499251
1054EN,1961.274607
1054EP,2024.474058
1054ER,2067.317442
1054ES,760.6221971
1054ET,839.5762855
1054EV,944.9186924
1054EW,1020.991067
1054EX,941.973012
1054EZ,1031.673919
1054GA,934.2043044
1054GB,803.2823546
1054GC,833.2007192
1054GD,827.0789706
1054GE,921.1384644
1054GG,997.7250423
1054GH,923.7742402
1054GJ,1006.721079
1054GK,1138.673988
1054GL,1271.17639
1054GM,1429.102667
1054GN,1074.865505
1054GP,1129.28776
1054GR,1178.489692
1054GS,1229.622975
1054GT,1310.218681
1054GV,1390.516839
1054GW,1437.4014
1054GX,1450.927927
1054GZ,1469.502086
1054HA,816.2536673
1054HB,897.8732533
1054HC,1006.995773
1054HD,1086.176699
1054HE,1146.771447
1054HG,1240.37999
1054HH,791.2609116
1054HJ,854.8140361
1054HK,895.6907096
1054HL,975.2561739
1054HM,1057.75816
1054HN,1107.354876
1054HP,1181.446214
1054HR,1224.513818
1054HS,950.4257104
1054HT,1356.911606
1054HV,1468.012512
1054HW,1655.207276
1054HX,1279.389009
1054HZ,1340.310409
1054JA,1400.859832
1054JB,1455.825428
1054JC,1522.709849
1054JD,1601.09788
1054JE,1655.311732
1054JG,1696.234602
1054JH,1550.301291
1054JJ,1570.604483
1054JK,1578.567352
1054JL,1763.203387
1054JM,1838.384048
1054JN,1923.692479
1054JP,2010.629259
1054JR,2070.680066
1054JS,1772.976093
1054JT,1825.229322
1054JV,1908.999791
1054JW,1960.647504
1054JX,2029.768562
1054JZ,2083.556812
1054KA,1784.268798
1054KB,1874.574584
1054KC,2031.355395
1054KD,2048.416835
1054KE,2116.246244
1054KG,2169.084869
1054KH,2207.529187
1054KJ,2153.430007
1054KK,2182.660477
1054KL,2215.087175
1054KM,2086.034623
1054KN,2089.941357
1054KP,2104.070492
1054KR,2110.735251
1054KS,2070.165664
1054KT,2135.840806
1054KV,2154.95082
1054KW,2178.691417
1054KX,2180.9047
1054KZ,2199.082839
1054LA,2220.153035
1054LB,2222.704812
1054LC,2239.680566
1054LD,2243.908955
1054LE,2256.806756
1054LG,2304.004199
1054LH,2372.55121
1054LK,2452.487539
1054LL,2265.243865
1054LM,2325.396569
1054LN,2412.564718
1054LP,2331.048107
1054LR,2343.00191
1054LS,2388.305918
1054LT,2423.243855
1054LV,2452.463619
1054LW,2489.248908
1054LX,2368.269414
1054LZ,2429.208872
1054MA,2515.432699
1054MB,2523.514893
1054MC,2554.408463
1054MD,1721.159418
1054ME,1716.361821
1054MG,1713.954076
1054MH,1747.900415
1054MJ,1743.808027
1054MK,1741.230278
1054ML,1740.894251
1054MN,1741.840707
1054MP,1578.467711
1054MR,1638.308964
1054MS,1685.822599
1054MT,1568.775511
1054MV,1627.570815
1054MX,1685.67542
1054NA,1979.742307
1054NB,1961.264111
1054NC,2010.803927
1054ND,2003.184163
1054NE,2024.704477
1054NG,1354.043214
1054NH,1348.249436
1054NJ,1346.661088
1054NK,1374.110993
1054NL,1371.345542
1054NM,1366.255133
1054NN,1119.603321
1054NZ,1504.741062
1054PA,1351.6592
1054PD,1478.232486
1054PG,1466.344192
1054PH,1426.918924
1054PJ,1412.173194
1054PL,1462.383797
1054PM,1457.898856
1054PN,1456.270797
1054PP,1396.131864
1054PR,1396.278474
1054PS,1468.11273
1054PT,1382.032053
1054PV,1298.995167
1054PW,1326.753986
1054RA,1201.923928
1054RB,1201.923928
1054RC,1200.359805
1054RD,1295.348334
1054RH,1303.480368
1054RJ,1301.675724
1054RL,1343.255427
1054RM,1341.292074
1054RS,1248.028244
1054RT,1248.005712
1054RV,1248.120695
1054RW,1248.244152
1054RX,1285.120994
1054RZ,1317.046247
1054SC,1246.778238
1054SE,1250.854329
1054SG,1237.890015
1054SH,1225.352142
1054SJ,1213.369518
1054SK,1193.682275
1054SL,1172.751592
1054SM,1232.776517
1054SN,1853.584332
1054SP,1288.166367
1054SX,2343.068639
1054SZ,2369.144225
1054TA,2338.461238
1054TB,2319.906716
1054TC,2251.055552
1054TD,2240.375101
1054TE,2170.893803
1054TG,2216.666667
1054TH,2259.905971
1054TJ,2307.524193
1054TK,2160.044859
1054TL,2217.579519
1054TM,2282.648
1054TN,2211.783269
1054TP,2281.046645
1054TR,2312.689503
1054TS,2432.206001
1054TT,2104.439695
1054TV,2101.236478
1054TW,2108.50221
1054TX,2124.773478
1054TZ,2122.91405
1054VA,2132.818398
1054VB,1776.394575
1054VC,1919.501009
1054VD,1963.994086
1054VE,1781.55304
1054VG,1858.506111
1054VH,1954.613284
1054VJ,1847.575556
1054VK,1883.407345
1054VL,1888.041239
1054VM,1856.770605
1054VN,1854.111514
1054VP,1879.93294
1054VR,1875.76897
1054VS,1876.875827
1054VT,1568.816221
1054VV,1625.594093
1054VW,1683.387038
1054VX,1778.818767
1054VZ,1829.878784
1054WB,1901.221045
1054WC,1959.50635
1054WD,2033.457875
1054WE,2108.348332
1054WG,2183.412994
1054WH,1566.038815
1054WJ,1621.544762
1054WK,1678.256109
1054WL,1776.520426
1054WN,1830.811205
1054WP,1906.660836
1054WR,1948.322817
1054WS,2050.248085
1054WT,2129.223354
1054WV,2200.986435
1054WX,1574.370978
1054WZ,1638.73296
1054XA,1712.454
1054XB,1804.504323
1054XC,1891.783187
1054XD,1991.910346
1054XE,2119.960829
1054XG,2200.52056
1054XH,1574.625056
1054XJ,1636.774494
1054XK,1688.994944
1054XL,1803.773039
1054XM,1911.53786
1054XN,1987.457581
1054XP,2068.374533
1054XR,2117.754765
1054XS,2177.478743
1054XT,1525.926048
1054XV,1517.384509
1054XW,1985.578569
1054XX,1984.495383
1054XZ,1984.367361
1054ZA,2010.917226
1054ZB,2007.280861
1054ZC,2005.968897
1054ZD,816.2026332
1054ZE,882.6561853
1054ZG,934.5144791
1054ZH,998.7925585
1054ZJ,1573.383005
1054ZK,1633.455352
1054ZL,1670.637251
1054ZM,1705.883166
1054ZN,1784.130501
1054ZP,1864.18686
1054ZR,1935.081799
1054ZS,1974.069757
1054ZT,2040.143584
1054ZV,2095.594552
1054ZW,2152.680449
1055AA,3176.751609
1055AB,3025.753149
1055AD,3152.928189
1055AG,2990.810971
1055AJ,2985.418132
1055AK,2987.527774
1055AM,2917.577671
1055AN,2951.177903
1055AP,2983.326696
1055AR,2890.481658
1055AS,2931.381741
1055AT,2956.100036
1055AV,2863.285976
1055AW,2885.253588
1055AX,2915.039965
1055AZ,2936.139846
1055BA,2834.622204
1055BB,2870.201764
1055BC,2901.513638
1055BD,2811.020656
1055BE,2830.51969
1055BG,2859.733973
1055BH,2882.403146
1055BJ,2712.195183
1055BK,2796.006123
1055BL,2901.351231
1055BM,2784.317918
1055BN,2818.342636
1055BP,2852.015349
1055BR,2759.846935
1055BS,2783.072354
1055BT,2816.965041
1055BV,2841.663016
1055BW,2867.427627
1055BX,2730.625581
1055BZ,2753.84226
1055CA,2787.898268
1055CB,2813.158924
1055CC,2839.098999
1055CD,2713.54043
1055CE,2741.506554
1055CG,2773.482937
1055CH,2798.743873
1055CJ,2823.672659
1055CK,2855.568638
1055CL,2572.994683
1055CM,2596.78268
1055CN,2723.912786
1055CP,2747.609425
1055CR,2773.07376
1055CS,2699.012843
1055CT,2722.334905
1055CV,2747.592463
1055CW,2768.34176
1055CX,2676.787597
1055CZ,2704.319089
1055DA,2738.589024
1055DB,2760.083329
1055DC,2658.704365
1055DD,2694.519129
1055DE,2723.870973
1055DG,2629.922348
1055DH,2651.965813
1055DJ,2674.686273
1055DK,2942.682617
1055DL,2881.944399
1055DM,2857.849486
1055DN,2834.576368
1055DP,2781.43751
1055DR,2742.333861
1055DS,2742.781929
1055DT,2801.943124
1055DV,2870.340357
1055DW,2910.015749
1055DX,2946.795122
1055DZ,2985.430719
1055EA,3026.405923
1055EB,2939.283806
1055EC,2862.071599
1055ED,2799.937419
1055EE,2785.5008
1055EG,2807.627814
1055EH,2817.283062
1055EJ,2883.567449
1055EK,3143.793051
1055EK,3146.023557
1055EL,3077.319538
1055EM,3105.065965
1055EN,3132.163468
1055EP,3029.155778
1055ER,3059.288127
1055ES,3087.628292
1055ET,2978.538601
1055EW,3022.299567
1055EX,2931.703765
1055EZ,2963.268532
1055GA,2992.710947
1055GB,3046.843338
1055GC,3071.747476
1055GD,3096.37617
1055GE,2914.093768
1055GG,2946.361055
1055GH,2978.097672
1055GJ,3023.084982
1055GK,2684.917409
1055GL,2716.795607
1055GM,2749.555522
1055GN,2778.488554
1055GP,2839.382198
1055GR,2901.910206
1055GS,2932.037369
1055GT,2768.377006
1055GV,2797.023249
1055GW,2866.158857
1055GX,2893.284163
1055GZ,2917.276584
1055HA,3052.823906
1055HB,3083.710008
1055HC,3112.211099
1055HD,3139.822811
1055HE,3159.139759
1055HG,3189.342694
1055HH,3209.46563
1055HJ,3006.191989
1055HK,3032.150972
1055HL,3063.588432
1055HM,3125.291848
1055HN,3145.566444
1055HP,3165.615128
1055HR,3186.284387
1055HS,3091.894777
